#saved Tue Aug 11 16:13:02 2026
#saving x array=energy, y array=mu
#MnO2std.0001: MnO2std.0001
#------------------------------------------
# energy MnO2std.0001
 6336.02486  0.74342290
 6346.13170  0.72814786
 6356.16234  0.71274057
 6366.27748  0.69736367
 6376.46073  0.68156647
 6386.56700  0.66641773
 6396.72424  0.65138790
 6406.78622  0.63643983
 6416.92481  0.62126801
 6426.93233  0.60684474
 6437.08593  0.59202499
 6447.07241  0.57758292
 6457.04770  0.56297812
 6467.20499  0.54859587
 6477.28123  0.53428176
 6487.28433  0.52030325
 6497.31107  0.50655237
 6507.34370  0.49248671
 6517.23019  0.47978134
 6517.60557  0.47899545
 6517.99887  0.47846069
 6518.33859  0.47797622
 6518.74092  0.47781866
 6519.04495  0.47734054
 6519.36689  0.47695251
 6519.76936  0.47650388
 6520.16294  0.47591624
 6520.48499  0.47537875
 6520.70866  0.47502613
 6521.12025  0.47479193
 6521.52295  0.47396542
 6521.89885  0.47354415
 6522.27480  0.47314550
 6522.58812  0.47289804
 6522.89252  0.47262424
 6523.26858  0.47202983
 6523.68052  0.47153930
 6523.99398  0.47114653
 6524.25373  0.47066368
 6524.55829  0.47033162
 6524.98832  0.46986789
 6525.33776  0.46934309
 6525.74100  0.46888460
 6526.08156  0.46862751
 6526.37734  0.46816284
 6526.75383  0.46751510
 6527.15726  0.46699502
 6527.48901  0.46656760
 6527.75802  0.46671129
 6528.07189  0.46595439
 6528.51137  0.46531488
 6528.89709  0.46514535
 6529.27388  0.46471281
 6529.63277  0.46436078
 6529.91094  0.46437772
 6530.26991  0.46376882
 6530.63789  0.46331793
 6531.03285  0.46260624
 6531.31114  0.46252884
 6531.58049  0.46256617
 6531.95760  0.46201441
 6532.37069  0.46153732
 6532.73892  0.46129541
 6533.09822  0.46117906
 6533.39466  0.46067957
 6533.74505  0.46056587
 6534.12243  0.46025690
 6534.52681  0.46010534
 6534.84137  0.45966902
 6535.06608  0.45970088
 6535.47059  0.45988388
 6535.88414  0.45972205
 6536.27077  0.45947166
 6536.63947  0.45963843
 6536.95424  0.46012366
 6537.26005  0.46072852
 6537.62886  0.46215241
 6538.02471  0.46441033
 6538.37561  0.46827146
 6538.61857  0.47277846
 6538.91554  0.47898133
 6539.31155  0.48584787
 6539.68061  0.48936121
 6540.08572  0.49392889
 6540.41885  0.49898868
 6540.73400  0.50458026
 6541.05820  0.50967865
 6541.49951  0.51057959
 6541.85982  0.50845294
 6542.13007  0.50487368
 6542.41837  0.50058532
 6542.85087  0.49628617
 6543.26541  0.49306968
 6543.61690  0.49185896
 6543.96844  0.49072861
 6544.26592  0.48966598
 6544.59950  0.48842703
 6545.00525  0.48833420
 6545.38400  0.48916229
 6545.67260  0.49046009
 6545.92515  0.49264773
 6546.26792  0.49592860
 6546.68291  0.50082342
 6547.06186  0.50642688
 6547.43184  0.51233790
 6547.71160  0.51793718
 6548.05457  0.52631856
 6548.44272  0.53744289
 6548.83994  0.55001487
 6549.17401  0.56325744
 6549.42684  0.57601309
 6549.76097  0.59527446
 6550.21255  0.62446327
 6550.59193  0.65775915
 6550.96232  0.69440515
 6551.29662  0.72535503
 6551.60384  0.75699383
 6551.95628  0.78487987
 6552.36298  0.80291960
 6552.70647  0.81471191
 6552.95959  0.82510214
 6553.23081  0.83626299
 6553.64672  0.85292800
 6554.03556  0.87263210
 6554.41541  0.89454331
 6554.75912  0.91613153
 6555.06668  0.94100338
 6555.41046  0.97559769
 6555.79952  1.01375063
 6556.20673  1.05671156
 6556.48729  1.09851933
 6556.73166  1.14017540
 6557.15709  1.20035724
 6557.56448  1.25170451
 6557.95381  1.28575178
 6558.32508  1.30284351
 6558.60582  1.30935801
 6558.93188  1.30969906
 6559.31232  1.30495767
 6559.71999  1.29701894
 6560.03710  1.28953035
 6560.28175  1.28338218
 6560.59892  1.27691188
 6560.98862  1.27165844
 6561.35119  1.26892080
 6561.75006  1.26649981
 6562.06737  1.26426924
 6562.38472  1.26007107
 6562.75652  1.25224603
 6563.14649  1.24006101
 6563.53652  1.22779203
 6563.79959  1.21600792
 6564.08082  1.20406173
 6564.50726  1.19054007
 6564.88838  1.18133093
 6565.29678  1.17599057
 6565.64169  1.17455993
 6565.94124  1.17401489
 6566.28622  1.17298177
 6566.66756  1.16950917
 6567.01262  1.16376061
 6567.33047  1.15588850
 6567.58478  1.14781539
 6567.92994  1.13604075
 6568.34782  1.12412968
 6568.72032  1.11422157
 6569.06560  1.10622205
 6569.40184  1.10188756
 6569.72903  1.09764321
 6570.08351  1.09506901
 6570.49259  1.09372029
 6570.83807  1.09336769
 6571.11084  1.09436321
 6571.40183  1.09560139
 6571.86565  1.09901988
 6572.26586  1.10347553
 6572.63883  1.10824197
 6572.95725  1.11230749
 6573.27571  1.11707648
 6573.63060  1.12197233
 6574.03103  1.12613105
 6574.36780  1.12969243
 6574.64999  1.13180778
 6574.91400  1.13312027
 6575.28728  1.13444867
 6575.67882  1.13480909
 6576.02488  1.13442573
 6576.41651  1.13274922
 6576.72621  1.13053998
 6577.06327  1.12623328
 6577.40037  1.12005830
 6577.81951  1.11292442
 6578.15669  1.10520526
 6578.42099  1.09872580
 6578.74911  1.08992833
 6579.20490  1.07992179
 6579.58782  1.07029478
 6579.96166  1.06128574
 6580.28995  1.05411223
 6580.60003  1.04569140
 6580.97399  1.03657597
 6581.35712  1.02703865
 6581.72205  1.01862753
 6581.96840  1.01135146
 6582.25128  1.00344217
 6582.63456  0.99449071
 6582.99051  0.98557239
 6583.35563  0.97662858
 6583.74818  0.96895334
 6584.05861  0.96235640
 6584.38733  0.95459633
 6584.73434  0.94727159
 6585.15447  0.94029684
 6585.48330  0.93455340
 6585.73908  0.92920823
 6586.09539  0.92334881
 6586.54311  0.91648479
 6586.92692  0.91072057
 6587.29249  0.90622897
 6588.58150  0.89204226
 6589.92591  0.88549639
 6591.36242  0.88549234
 6592.83621  0.89112376
 6594.35650  0.89664110
 6595.81337  0.89939660
 6597.20672  0.89890605
 6598.73830  0.89659108
 6600.24309  0.89387360
 6601.88633  0.89496724
 6603.46612  0.90010251
 6604.98236  0.90889845
 6606.58210  0.92018077
 6608.14584  0.93011351
 6609.84845  0.93706225
 6611.40461  0.94226168
 6613.11819  0.94976606
 6614.84193  0.96211027
 6616.58506  0.98083661
 6618.33838  0.99715111
 6620.08344  1.00316919
 6621.86644  0.99865991
 6623.66893  0.98992526
 6625.49095  0.98081864
 6627.27700  0.97065552
 6629.13815  0.96107082
 6630.99114  0.95178008
 6632.88230  0.94352382
 6634.73748  0.93730301
 6636.65874  0.93374558
 6638.61832  0.93287810
 6640.53264  0.93292106
 6642.48532  0.93197566
 6644.46713  0.92990650
 6646.58987  0.92519183
 6648.53697  0.91705153
 6650.67177  0.90535670
 6652.75201  0.89424117
 6654.86164  0.88755172
 6656.91660  0.88722030
 6658.95419  0.89148786
 6661.12408  0.89605571
 6663.27672  0.89480012
 6665.59010  0.88711064
 6667.78327  0.87504891
 6669.93104  0.86230476
 6672.08966  0.84874513
 6674.40945  0.83376739
 6676.79675  0.81931764
 6679.01648  0.80875487
 6681.25658  0.80172257
 6683.65844  0.79867423
 6685.98667  0.79936978
 6688.44871  0.80216418
 6690.79933  0.80463689
 6693.22729  0.80575554
 6695.74221  0.80678220
 6698.18339  0.81020890
 6700.64538  0.81729071
 6703.28940  0.82548686
 6705.76481  0.83023541
 6708.29911  0.82979749
 6710.95896  0.82558637
 6713.51640  0.81986473
 6716.13299  0.81303767
 6718.85651  0.80548901
 6721.45840  0.79937800
 6724.15782  0.79409894
 6726.85951  0.79004408
 6729.69730  0.78610746
 6732.38452  0.78093277
 6735.13144  0.77354172
 6737.99571  0.76463058
 6740.65150  0.75746470
 6743.57829  0.75016420
 6746.36361  0.74375440
 6749.30521  0.73817069
 6752.17249  0.73483922
 6755.00379  0.73378145
 6757.93400  0.73296836
 6760.95374  0.73026374
 6763.79274  0.72487084
 6766.87598  0.71794249
 6769.79763  0.71198728
 6772.83816  0.70596853
 6775.90095  0.69884949
 6778.93752  0.69034807
 6781.92837  0.68170591
 6785.12618  0.67532102
 6788.17141  0.67229089
 6791.31693  0.67025498
 6794.35822  0.66780981
 6797.52927  0.66291726
 6800.79135  0.65558002
 6803.92956  0.64889664
 6807.17849  0.64485128
 6810.39147  0.64317484
 6813.66649  0.64179602
 6816.84659  0.64005982
 6820.22640  0.63751263
 6823.49164  0.63388088
 6826.78969  0.63077974
 6830.20940  0.62721219
 6833.49451  0.62259114
 6836.79281  0.61653333
 6840.30213  0.60984214
 6843.79542  0.60499800
 6847.14376  0.60085736
 6850.61459  0.59641631
 6854.13877  0.59058406
 6857.55736  0.58451733
 6861.09896  0.57775772
 6864.51485  0.57190290
 6868.19364  0.56713276
 6871.80665  0.56306164
 6875.26368  0.55872924
 6878.87446  0.55377466
 6882.49922  0.54804491
 6886.21825  0.54290360
 6889.79086  0.53974904
 6893.45781  0.53736929
 6897.07852  0.53403841
 6900.72336  0.52887496
 6904.49325  0.52100999
 6908.29774  0.51200366
 6912.13693  0.50364604
 6915.88950  0.49698812
 6919.66659  0.49070732
 6923.37698  0.48488507
 6927.27432  0.47873963
 6931.07458  0.47268733
 6935.03187  0.46766590
 6938.87159  0.46406594
 6942.88921  0.46076696
 6946.74823  0.45739134
 6950.76515  0.45397881
 6954.66404  0.44951993
 6958.63926  0.44606124
 6962.58843  0.44263307
 6966.63477  0.43870745
 6970.58314  0.43365192
 6974.71129  0.42861515
 6978.70015  0.42314246
 6982.85900  0.41742365
 6986.89895  0.41195904
 6991.06800  0.40669282
 6995.11787  0.40113755
 6999.33867  0.39497430
 7003.47127  0.38829919
 7007.69219  0.38159761
 7011.88717  0.37579981
 7016.13954  0.37024528
 7020.32420  0.36499273
 7024.61861  0.35879271
 7028.85570  0.35327322
 7033.17149  0.34814028
 7037.42984  0.34345461
 7041.76713  0.33911049
 7046.02582  0.33505179
 7050.45846  0.33106149
 7054.84416  0.32667235
 7059.29893  0.32117778
 7063.71726  0.31475020
 7068.18372  0.30891546
 7072.55003  0.30335762
 7076.98567  0.29746692
 7081.42712  0.29103772
 7085.97019  0.28502362
 7090.58331  0.27861549
 7095.19201  0.27310393
 7099.88180  0.26756759
 7104.54593  0.26208815
 7109.21645  0.25644781
 7113.86116  0.25039704
 7118.73794  0.24455748
 7123.47098  0.23908055
 7128.28603  0.23398594
 7132.96755  0.22923475
 7137.76356  0.22461589
 7142.65288  0.21971611
 7147.52751  0.21513182
 7152.49592  0.20987186
 7157.25410  0.20534606
 7162.31280  0.20009754
 7167.18271  0.19424766
 7172.09227  0.18814752
 7177.00884  0.18184163
 7181.94338  0.17708737
 7187.07139  0.16938401
 7192.06427  0.16305686
 7197.09737  0.15719569
 7202.14881  0.15116553
 7207.27382  0.14555337
 7212.26282  0.13991707
 7217.30326  0.13478492
 7222.55044  0.12961003
 7227.63914  0.12419842
 7232.82420  0.11873064
 7237.90572  0.11315975
 7243.20641  0.10719102
 7248.20268  0.10135062
 7253.53025  0.09514197
 7258.83239  0.08917544
 7264.03048  0.08365160
 7269.39351  0.07784928
 7274.65232  0.07268307
 7279.84022  0.06761110
 7285.34036  0.06187616
 7290.63449  0.05616585
 7295.98189  0.05028409
 7301.38277  0.04432290
 7306.66713  0.03885035
 7312.18677  0.03310920
 7317.57847  0.02770586
 7323.02404  0.02227434
 7328.55798  0.01664547
 7333.92906  0.01152176
 7339.52596  0.00604095
 7345.05143  4.58969e-4
 7350.57406 -0.00497452
 7356.15136 -0.01053542
 7361.56456 -0.01629607
 7367.30929 -0.02238034
 7372.87832 -0.02801519
 7378.53716 -0.03381032
 7384.18184 -0.03951012
 7389.71931 -0.04501933
 7395.57960 -0.05094004
 7401.15815 -0.05648640
 7407.07233 -0.06244147
 7412.55197 -0.06784817
 7418.42651 -0.07348827
 7424.20515 -0.07919628
 7429.98138 -0.08507097
 7435.73165 -0.09050847
 7441.58546 -0.09627440
 7447.29536 -0.10155528
 7453.25087 -0.10719418
 7459.01490 -0.11291264
 7464.87123 -0.11853575
 7470.78466 -0.12438690
 7476.79113 -0.13004633
 7482.62879 -0.13590240
 7488.64310 -0.14140888
 7494.48801 -0.14703551
 7500.67790 -0.15293382
 7506.47030 -0.15853291
 7509.44806 -0.16142957
