#saved Tue Aug 11 16:13:02 2026
#saving x array=energy, y array=mu
#MnO_std.0002: MnO_std.0002
#------------------------------------------
# energy MnO_std.0002
 6336.04486  0.47629530
 6346.14325  0.46594778
 6356.17386  0.45604693
 6366.29748  0.44597362
 6376.48927  0.43593736
 6386.59557  0.42612813
 6396.72705  0.41607992
 6406.79759  0.40642830
 6416.91886  0.39671307
 6426.93497  0.38713682
 6437.09723  0.37765005
 6447.07494  0.36817862
 6457.04140  0.35890547
 6467.19861  0.34963505
 6477.27477  0.34030552
 6487.27778  0.33122401
 6497.29555  0.32235417
 6507.35479  0.31390813
 6517.24125  0.30593225
 6517.61663  0.30556459
 6518.01887  0.30540238
 6518.34071  0.30527184
 6518.74304  0.30505377
 6519.06495  0.30480515
 6519.39583  0.30437440
 6519.78041  0.30414704
 6520.20083  0.30398123
 6520.50499  0.30382775
 6520.73761  0.30348181
 6521.14920  0.30333023
 6521.55190  0.30300186
 6521.93675  0.30273605
 6522.29480  0.30274190
 6522.61707  0.30250367
 6522.92147  0.30213312
 6523.28858  0.30185014
 6523.72738  0.30177536
 6524.02294  0.30153317
 6524.27373  0.30143128
 6524.58725  0.30111575
 6524.99040  0.30089619
 6525.37568  0.30084946
 6525.76996  0.30057154
 6526.10156  0.30024434
 6526.39734  0.30019096
 6526.76486  0.30002139
 6527.17726  0.29986423
 6527.50901  0.29988155
 6527.78698  0.29955518
 6528.09189  0.29947095
 6528.54034  0.29940835
 6528.91709  0.29926233
 6529.31182  0.29927868
 6529.65277  0.29910067
 6529.93992  0.29908097
 6530.30786  0.29902676
 6530.66687  0.29899692
 6531.06183  0.29878444
 6531.33114  0.29883990
 6531.60946  0.29863466
 6531.98658  0.29879163
 6532.35477  0.29874130
 6532.74994  0.29886253
 6533.11822  0.29908250
 6533.41466  0.29907644
 6533.76505  0.29929482
 6534.14243  0.29941823
 6534.55580  0.29999879
 6534.86137  0.30018944
 6535.09507  0.30025884
 6535.50857  0.30077961
 6535.91313  0.30186830
 6536.30876  0.30268650
 6536.66846  0.30383373
 6536.97424  0.30480421
 6537.28904  0.30727135
 6537.64886  0.31155300
 6538.02671  0.31704473
 6538.37762  0.32209038
 6538.63857  0.32417510
 6538.93554  0.32606876
 6539.34956  0.32696833
 6539.70961  0.32611624
 6540.10572  0.32577768
 6540.43885  0.32762979
 6540.75400  0.33284185
 6541.08720  0.34305745
 6541.51951  0.35927431
 6541.87081  0.38046743
 6542.15007  0.40445419
 6542.43837  0.43721067
 6542.86186  0.48718219
 6543.28541  0.54175864
 6543.63690  0.58779966
 6543.98844  0.62058577
 6544.28592  0.64908569
 6544.61950  0.67677808
 6545.03427  0.69836349
 6545.39498  0.71718018
 6545.69260  0.73656659
 6545.93613  0.75579572
 6546.27890  0.78277986
 6546.69389  0.81259335
 6547.07284  0.84464065
 6547.44281  0.87861464
 6547.73160  0.91319432
 6548.06555  0.96929477
 6548.48077  1.05201466
 6548.86897  1.14690212
 6549.18498  1.22528404
 6549.43781  1.27761429
 6549.77194  1.31913520
 6550.22352  1.34822706
 6550.60290  1.36805183
 6550.97329  1.38611993
 6551.30758  1.40165738
 6551.60577  1.42369093
 6551.96724  1.45924131
 6552.37395  1.50622499
 6552.71743  1.55365050
 6552.97055  1.59100421
 6553.24176  1.61196430
 6553.63960  1.60222538
 6554.04652  1.54552062
 6554.41732  1.46160795
 6554.76103  1.37995860
 6555.07763  1.29945125
 6555.41237  1.20864151
 6555.80143  1.12997932
 6556.20863  1.06784261
 6556.49824  1.02661860
 6556.74261  0.99684508
 6557.16804  0.96344994
 6557.57543  0.94020673
 6557.96476  0.92451309
 6558.31791  0.91508376
 6558.61676  0.90921853
 6558.94282  0.90337217
 6559.32326  0.89747432
 6559.69469  0.89065707
 6560.03898  0.88387207
 6560.28363  0.87738895
 6560.60985  0.87013084
 6560.99956  0.86255983
 6561.36212  0.85769643
 6561.75192  0.85498424
 6562.06924  0.85490607
 6562.39566  0.85622567
 6562.76745  0.86038634
 6563.15742  0.86690646
 6563.52024  0.87483257
 6563.81052  0.88363111
 6564.08268  0.89475649
 6564.50911  0.91352436
 6564.89023  0.93474947
 6565.28047  0.95787191
 6565.63445  0.97578682
 6565.94309  0.99170842
 6566.28806  1.00980110
 6566.66940  1.01903612
 6567.02354  1.02112388
 6567.33231  1.01827731
 6567.59569  1.01213669
 6567.93177  1.00141344
 6568.33148  0.98689851
 6568.70397  0.97004226
 6569.07652  0.95269527
 6569.41275  0.93896953
 6569.73085  0.92230949
 6570.10351  0.90432517
 6570.48531  0.88821654
 6570.84898  0.87736617
 6571.11266  0.86973836
 6571.40364  0.86318549
 6571.86746  0.85689118
 6572.26767  0.85386493
 6572.63154  0.85199754
 6572.95906  0.85124874
 6573.26841  0.85112029
 6573.63240  0.85126631
 6574.01463  0.85164603
 6574.36050  0.85223333
 6574.65179  0.85268927
 6574.90668  0.85280288
 6575.28907  0.85295017
 6575.69882  0.85270317
 6576.01756  0.85171332
 6576.40008  0.85052842
 6576.72799  0.84901919
 6577.05594  0.84693977
 6577.41126  0.84440768
 6577.82128  0.84238762
 6578.14935  0.84053437
 6578.42276  0.83953193
 6578.74177  0.83891516
 6579.19755  0.83933800
 6579.58958  0.84004541
 6579.97254  0.84149878
 6580.29171  0.84262338
 6580.60179  0.84445419
 6580.95751  0.84653173
 6581.33151  0.84920862
 6581.70556  0.85200758
 6581.97928  0.85438099
 6582.24390  0.85714919
 6582.61806  0.86077398
 6582.99226  0.86462990
 6583.34825  0.86798574
 6583.73167  0.87078594
 6584.05122  0.87296767
 6584.37993  0.87494354
 6584.72695  0.87674018
 6585.15620  0.87714320
 6585.48503  0.87800781
 6585.74081  0.87907805
 6586.08798  0.88035541
 6586.52655  0.88368804
 6586.91950  0.88864955
 6587.28507  0.89453752
 6588.61064  0.93320682
 6589.91847  0.98159961
 6591.35497  1.03032094
 6592.83790  1.06769017
 6594.35818  1.08455245
 6595.81504  1.07879799
 6597.19922  1.07408990
 6598.73078  1.06315217
 6600.24473  1.03403628
 6601.88796  0.99539149
 6603.45856  0.96263122
 6604.97478  0.93688033
 6606.57451  0.91799172
 6608.13824  0.90644210
 6609.85004  0.89207031
 6611.39698  0.87190152
 6613.10133  0.85200432
 6614.81583  0.83853042
 6616.56816  0.83502570
 6618.31223  0.84233081
 6620.05727  0.85803801
 6621.84947  0.87706943
 6623.65194  0.89014195
 6625.47395  0.89152264
 6627.25997  0.88427456
 6629.11184  0.87666659
 6631.00187  0.87301884
 6632.85593  0.87258642
 6634.70181  0.87783846
 6636.64160  0.89209369
 6638.56400  0.91330842
 6640.48757  0.92958091
 6642.42161  0.93294853
 6644.41267  0.92208347
 6646.53537  0.90332941
 6648.48242  0.88292895
 6650.63582  0.85986945
 6652.71603  0.83551160
 6654.82561  0.81564822
 6656.88988  0.80897659
 6658.92745  0.81805155
 6661.06923  0.83950773
 6663.23118  0.86315035
 6665.55388  0.88022960
 6667.73764  0.88342091
 6669.90413  0.87391937
 6672.06271  0.85905335
 6674.37308  0.84540176
 6676.76034  0.83829954
 6678.98002  0.83934538
 6681.22950  0.84320874
 6683.62190  0.84737123
 6685.96895  0.85305441
 6688.44040  0.85935813
 6690.78156  0.86192317
 6693.19058  0.85920629
 6695.74329  0.85024378
 6698.18446  0.83609368
 6700.63696  0.81776908
 6703.29044  0.79555374
 6705.76584  0.77457773
 6708.29063  0.75831724
 6710.95045  0.74815499
 6713.50787  0.74643221
 6716.13396  0.75230246
 6718.85746  0.76308883
 6721.45933  0.77310772
 6724.16828  0.78105898
 6726.86996  0.78727815
 6729.69818  0.79078269
 6732.41409  0.79102948
 6735.13229  0.78880607
 6737.99654  0.78573788
 6740.66191  0.78251176
 6743.59829  0.77768783
 6746.39322  0.77308205
 6749.33483  0.76885183
 6752.18287  0.76380154
 6755.03342  0.75680020
 6757.96364  0.74941005
 6760.97374  0.74326989
 6763.82240  0.73918479
 6766.90565  0.73699242
 6769.80795  0.73439350
 6772.84848  0.72830537
 6775.93065  0.71914799
 6778.96723  0.70956301
 6781.96780  0.70240114
 6785.16563  0.69779712
 6788.19141  0.69555783
 6791.35642  0.69476620
 6794.45624  0.69474936
 6797.55903  0.69574055
 6800.83090  0.69697436
 6803.93978  0.69763797
 6807.21808  0.69699443
 6810.43107  0.69476686
 6813.68649  0.69228716
 6816.87641  0.68919524
 6820.25623  0.68429355
 6823.52148  0.67682536
 6826.82939  0.66831282
 6830.25898  0.66095116
 6833.53425  0.65619660
 6836.82269  0.65255969
 6840.33202  0.64967602
 6843.78571  0.64688834
 6847.18358  0.64304112
 6850.64452  0.63851352
 6854.17863  0.63333165
 6857.58730  0.62968472
 6861.11896  0.62693015
 6864.54481  0.62518151
 6868.21364  0.62338876
 6871.79669  0.62174390
 6875.29368  0.62077329
 6878.90447  0.61926029
 6882.52924  0.61698974
 6886.24828  0.61367165
 6889.81086  0.60979532
 6893.49791  0.60465193
 6897.11865  0.59820040
 6900.74336  0.59062482
 6904.51325  0.58373868
 6908.31774  0.57869963
 6912.15693  0.57494732
 6915.89938  0.57251916
 6919.68659  0.56991948
 6923.39698  0.56675725
 6927.28417  0.56264142
 6931.08441  0.55850607
 6935.05187  0.55455346
 6938.88140  0.55102915
 6942.89900  0.54710556
 6946.74780  0.54360025
 6950.74424  0.54009841
 6954.63284  0.53687187
 6958.62850  0.53335011
 6962.59817  0.53065066
 6966.63422  0.52833160
 6970.58256  0.52566393
 6974.71068  0.52216745
 6978.69953  0.51809013
 6982.84802  0.51368177
 6986.89827  0.50954231
 6991.04659  0.50520895
 6995.10678  0.50091728
 6999.31716  0.49620538
 7003.44971  0.49184584
 7007.66018  0.48738812
 7011.86551  0.48313138
 7016.11783  0.47898705
 7020.30243  0.47502810
 7028.83383  0.46653448
 7033.13908  0.46238174
 7037.40786  0.45853527
 7041.74510  0.45497772
 7046.00374  0.45201227
 7050.41524  0.44957310
 7054.81141  0.44652335
 7059.26611  0.44312737
 7063.70553  0.43903130
 7068.18254  0.43441032
 7072.52761  0.43008079
 7076.97382  0.42585412
 7081.41522  0.42198193
 7085.95825  0.41810884
 7090.59265  0.41391886
 7095.19066  0.40964813
 7099.89111  0.40498342
 7104.55522  0.40073379
 7109.21501  0.39676603
 7113.85970  0.39288117
 7118.72569  0.38862240
 7123.48022  0.38461354
 7128.27370  0.38075507
 7132.97675  0.37694417
 7137.75113  0.37293684
 7142.66206  0.36911434
 7147.51499  0.36534425
 7152.50506  0.36156833
 7157.27410  0.35781560
 7162.32192  0.35338561
 7172.12319  0.34480215
 7177.02884  0.34071950
 7181.96338  0.33629269
 7187.10236  0.33211491
 7192.09525  0.32827459
 7197.12836  0.32419194
 7202.17982  0.31998931
 7207.38205  0.31586526
 7212.28282  0.31151637
 7217.33432  0.30720440
 7222.55936  0.30311514
 7227.65914  0.29895438
 7232.87753  0.29474416
 7237.94797  0.29076901
 7243.24870  0.28664836
 7248.24500  0.28285143
 7253.50554  0.27910625
 7258.87477  0.27534647
 7264.07290  0.27150437
 7269.43596  0.26737431
 7274.71731  0.26336361
 7279.89401  0.25928879
 7285.39420  0.25500772
 7290.66579  0.25106008
 7296.02452  0.24675671
 7301.41410  0.24261422
 7306.72118  0.23863340
 7312.24086  0.23447067
 7317.64400  0.23037143
 7323.08965  0.22619885
 7328.61224  0.22214543
 7333.98337  0.21806316
 7339.59178  0.21392579
 7345.10585  0.20996096
 7350.61705  0.20579896
 7356.22891  0.20155657
 7361.63067  0.19767695
 7367.37547  0.19354713
 7372.94457  0.18973158
 7378.62665  0.18549569
 7384.25984  0.18143942
 7389.80902  0.17739419
 7395.68106  0.17318909
 7401.23643  0.16923767
 7407.15070  0.16504566
 7412.61874  0.16109555
 7418.51679  0.15663984
 7424.30726  0.15253346
 7430.07188  0.14860325
 7435.81049  0.14460652
 7441.67619  0.14042689
 7447.39800  0.13628578
 7453.34183  0.13208805
 7459.10597  0.12817120
 7464.98615  0.12400956
 7470.87596  0.11984439
 7476.88256  0.11567355
 7482.73225  0.11162615
 7488.73476  0.10751393
 7494.57979  0.10336683
 7500.74583  0.09937611
 7506.56232  0.09538717
 7509.55215  0.09328869
